date,time,devname,srcip,dstip,srcport,dstport,protocol,action,duration,bytes_sent,bytes_received,service,logid,policyid,type,subtype,level,msg
2025-08-05,15:36:31,FG60D-FW01,192.168.1.49,185.220.101.4,21054,22,6,deny,60,225,9698,HTTP,2511916434,0,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:06:37,FG60D-FW01,192.168.1.138,8.8.8.8,44315,3389,6,accept,4,1483,9798,dns,9603568133,5,traffic,forward,notice,DNS query allowed
2025-08-05,14:17:23,FG60D-FW01,192.168.1.184,10.0.0.255,36974,3389,17,accept,53,831,3893,DHCP,1371405602,5,traffic,forward,notice,DHCP request processed
2025-08-05,14:49:41,FG60D-FW01,192.168.1.227,10.0.0.255,38246,80,17,accept,50,1276,9675,DHCP,2195250973,4,traffic,forward,notice,DHCP request processed
2025-08-05,14:11:18,FG60D-FW01,192.168.1.98,104.16.249.249,9453,53,6,accept,8,157,2291,HTTPS,7591257676,1,traffic,forward,notice,HTTPS connection established
2025-08-05,14:02:04,FG60D-FW01,192.168.1.123,10.0.0.255,34343,53,6,accept,53,4537,4126,DHCP,7893442591,1,traffic,forward,notice,DHCP request processed
2025-08-05,15:28:40,FG60D-FW01,192.168.1.250,104.16.249.249,29593,3389,17,accept,29,1331,8149,HTTPS,2735004843,0,traffic,forward,notice,HTTPS connection established
2025-08-05,14:07:15,FG60D-FW01,192.168.1.228,185.199.110.153,42552,80,17,accept,33,3823,1771,HTTP,4190637193,5,traffic,forward,notice,HTTP session allowed
2025-08-05,13:59:28,FG60D-FW01,192.168.1.93,10.0.0.255,38401,443,17,accept,2,863,2413,DHCP,3280158588,2,traffic,forward,notice,DHCP request processed
2025-08-05,14:58:02,FG60D-FW01,192.168.1.251,8.8.8.8,25887,22,6,accept,38,4121,784,dns,4302260122,4,traffic,forward,notice,DNS query allowed
2025-08-05,15:43:13,FG60D-FW01,192.168.1.6,198.51.100.23,8653,3389,17,deny,35,1035,7172,dns,3069619823,0,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:35:11,FG60D-FW01,192.168.1.251,8.8.8.8,49657,53,17,accept,58,3514,2963,dns,9888175443,3,traffic,forward,notice,DNS query allowed
2025-08-05,15:23:14,FG60D-FW01,192.168.1.223,185.199.110.153,12510,53,17,accept,9,3225,9085,HTTP,2987773592,0,traffic,forward,notice,HTTP session allowed
2025-08-05,14:57:36,FG60D-FW01,192.168.1.181,104.16.249.249,39275,80,17,accept,45,2005,4442,HTTPS,2645829284,1,traffic,forward,notice,HTTPS connection established
2025-08-05,14:24:01,FG60D-FW01,192.168.1.150,104.16.249.249,23430,3389,6,accept,45,1598,4568,HTTPS,1613431960,3,traffic,forward,notice,HTTPS connection established
2025-08-05,15:30:38,FG60D-FW01,192.168.1.140,104.16.249.249,56659,443,17,accept,45,478,9338,HTTPS,9693141146,4,traffic,forward,notice,HTTPS connection established
2025-08-05,13:45:59,FG60D-FW01,192.168.1.144,185.199.110.153,30727,445,17,accept,7,1147,3696,HTTP,2961476717,1,traffic,forward,notice,HTTP session allowed
2025-08-05,14:05:46,FG60D-FW01,192.168.1.214,185.220.101.4,37188,3389,17,deny,18,4466,888,HTTPS,2074653452,3,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,13:55:06,FG60D-FW01,192.168.1.164,185.199.110.153,36821,445,17,accept,36,90,9525,HTTP,1157488461,1,traffic,forward,notice,HTTP session allowed
2025-08-05,15:44:57,FG60D-FW01,192.168.1.57,185.199.110.153,26177,22,17,accept,53,1993,1362,HTTP,1748630279,3,traffic,forward,notice,HTTP session allowed
2025-08-05,14:35:48,FG60D-FW01,192.168.1.223,8.8.8.8,57998,80,17,accept,1,1263,701,dns,6902267321,5,traffic,forward,notice,DNS query allowed
2025-08-05,15:19:31,FG60D-FW01,192.168.1.254,198.51.100.23,8631,22,17,deny,34,4131,9320,SMB,1870187139,0,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,13:51:46,FG60D-FW01,192.168.1.27,185.199.110.153,8543,80,17,accept,4,3491,983,HTTP,1366340383,4,traffic,forward,notice,HTTP session allowed
2025-08-05,14:37:45,FG60D-FW01,192.168.1.167,45.33.32.156,58046,21,6,deny,47,3349,6907,SMB,1169942375,1,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:22:08,FG60D-FW01,192.168.1.133,185.199.110.153,40032,3389,6,accept,60,2422,1308,HTTP,8623791866,1,traffic,forward,notice,HTTP session allowed
2025-08-05,15:12:41,FG60D-FW01,192.168.1.22,203.0.113.7,43663,21,17,deny,19,2109,5808,HTTPS,3263754665,5,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:04:45,FG60D-FW01,192.168.1.107,104.16.249.249,40783,80,6,accept,45,61,4222,HTTPS,1739316926,3,traffic,forward,notice,HTTPS connection established
2025-08-05,13:58:46,FG60D-FW01,192.168.1.110,185.199.110.153,39922,22,6,accept,27,185,5892,HTTP,3560589586,2,traffic,forward,notice,HTTP session allowed
2025-08-05,13:57:37,FG60D-FW01,192.168.1.7,10.0.0.255,62965,21,17,accept,51,1219,8887,DHCP,2863530640,2,traffic,forward,notice,DHCP request processed
2025-08-05,14:14:11,FG60D-FW01,192.168.1.163,8.8.8.8,34015,22,6,accept,59,1800,5237,dns,5007741855,0,traffic,forward,notice,DNS query allowed
2025-08-05,14:57:01,FG60D-FW01,192.168.1.75,185.199.110.153,52723,80,6,accept,4,1550,2379,HTTP,4673166342,3,traffic,forward,notice,HTTP session allowed
2025-08-05,14:08:07,FG60D-FW01,192.168.1.238,185.199.110.153,25523,53,17,accept,9,1838,3165,HTTP,1078566083,4,traffic,forward,notice,HTTP session allowed
2025-08-05,13:52:21,FG60D-FW01,192.168.1.209,8.8.8.8,38108,443,17,accept,19,716,2749,dns,1545978046,4,traffic,forward,notice,DNS query allowed
2025-08-05,14:38:01,FG60D-FW01,192.168.1.234,8.8.8.8,28202,3389,17,accept,60,3527,617,dns,1372108239,5,traffic,forward,notice,DNS query allowed
2025-08-05,14:04:40,FG60D-FW01,192.168.1.27,45.33.32.156,16551,80,17,deny,44,3744,2098,SMB,9787085478,2,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:29:09,FG60D-FW01,192.168.1.211,45.33.32.156,53263,445,17,deny,3,1180,7172,SMB,6354144261,2,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:35:32,FG60D-FW01,192.168.1.198,185.199.110.153,57299,22,17,accept,45,227,5694,HTTP,2270359533,4,traffic,forward,notice,HTTP session allowed
2025-08-05,14:05:41,FG60D-FW01,192.168.1.112,203.0.113.7,35085,3389,17,deny,2,2438,7291,HTTP,5751178728,2,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:41:08,FG60D-FW01,192.168.1.11,45.33.32.156,37756,21,6,deny,21,1076,2510,SMB,1535104433,5,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:46:55,FG60D-FW01,192.168.1.53,104.16.249.249,32289,53,17,accept,45,1204,7509,HTTPS,1150048550,1,traffic,forward,notice,HTTPS connection established
2025-08-05,15:11:27,FG60D-FW01,192.168.1.2,10.0.0.255,21095,53,17,accept,25,1440,5035,DHCP,2675059651,1,traffic,forward,notice,DHCP request processed
2025-08-05,14:26:18,FG60D-FW01,192.168.1.86,45.33.32.156,56112,53,6,deny,9,3897,518,SMB,1484508742,5,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,13:49:26,FG60D-FW01,192.168.1.90,10.0.0.255,4034,53,6,accept,11,1641,3538,DHCP,2882412254,1,traffic,forward,notice,DHCP request processed
2025-08-05,14:41:34,FG60D-FW01,192.168.1.112,104.16.249.249,6079,80,17,accept,7,1610,2642,HTTPS,2039518572,5,traffic,forward,notice,HTTPS connection established
2025-08-05,14:13:32,FG60D-FW01,192.168.1.10,104.16.249.249,57776,53,6,accept,45,1479,1176,HTTPS,1131536287,0,traffic,forward,notice,HTTPS connection established
2025-08-05,15:41:47,FG60D-FW01,192.168.1.113,8.8.8.8,46329,22,17,accept,15,454,2203,dns,2852003091,2,traffic,forward,notice,DNS query allowed
2025-08-05,14:29:53,FG60D-FW01,192.168.1.73,185.199.110.153,44919,80,6,accept,29,1835,9175,HTTP,2687380358,1,traffic,forward,notice,HTTP session allowed
2025-08-05,15:37:28,FG60D-FW01,192.168.1.2,10.0.0.255,30246,22,17,accept,18,4108,6389,DHCP,1308735011,3,traffic,forward,notice,DHCP request processed
2025-08-05,13:49:59,FG60D-FW01,192.168.1.135,8.8.8.8,27104,22,6,accept,22,1247,1231,dns,1380817347,4,traffic,forward,notice,DNS query allowed
2025-08-05,14:30:24,FG60D-FW01,192.168.1.131,10.0.0.255,8083,53,17,accept,22,4981,7189,DHCP,3081482419,2,traffic,forward,notice,DHCP request processed
2025-08-05,13:55:04,FG60D-FW01,192.168.1.3,104.16.249.249,41666,53,17,accept,42,2072,6922,HTTPS,2994515610,0,traffic,forward,notice,HTTPS connection established
2025-08-05,15:32:45,FG60D-FW01,192.168.1.218,45.33.32.156,32613,80,6,deny,12,1211,6348,SMB,2874625773,1,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:49:08,FG60D-FW01,192.168.1.115,10.0.0.255,21648,3389,6,accept,9,1182,8014,DHCP,1802544138,3,traffic,forward,notice,DHCP request processed
2025-08-05,15:28:20,FG60D-FW01,192.168.1.166,185.220.101.4,41892,443,17,deny,13,1223,6615,DHCP,8314536037,2,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:40:00,FG60D-FW01,192.168.1.159,45.33.32.156,19236,80,17,deny,5,356,5443,SMB,1498115433,1,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:25:20,FG60D-FW01,192.168.1.163,8.8.8.8,16096,445,6,accept,24,1206,9117,dns,1144319967,3,traffic,forward,notice,DNS query allowed
2025-08-05,15:09:20,FG60D-FW01,192.168.1.183,104.16.249.249,13005,3389,6,accept,43,4401,324,HTTPS,1753528502,4,traffic,forward,notice,HTTPS connection established
2025-08-05,14:46:34,FG60D-FW01,192.168.1.210,8.8.8.8,62136,21,17,accept,33,1615,1036,dns,2215935681,2,traffic,forward,notice,DNS query allowed
2025-08-05,15:11:19,FG60D-FW01,192.168.1.205,198.51.100.23,48112,445,6,deny,48,3500,3873,HTTPS,2422363681,2,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:38:34,FG60D-FW01,192.168.1.90,45.33.32.156,25030,53,6,deny,34,1451,6955,SMB,2987721275,4,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:57:30,FG60D-FW01,192.168.1.75,8.8.8.8,38850,3389,6,accept,5,4171,6664,dns,2184925478,5,traffic,forward,notice,DNS query allowed
2025-08-05,14:20:27,FG60D-FW01,192.168.1.84,104.16.249.249,52779,445,6,accept,33,3300,3371,HTTPS,2424108383,5,traffic,forward,notice,HTTPS connection established
2025-08-05,14:50:24,FG60D-FW01,192.168.1.42,10.0.0.255,45291,443,17,accept,17,3811,8320,DHCP,1635483177,4,traffic,forward,notice,DHCP request processed
2025-08-05,15:15:22,FG60D-FW01,192.168.1.113,45.33.32.156,64245,21,17,deny,33,2410,6067,SMB,3684324632,1,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:13:09,FG60D-FW01,192.168.1.162,185.220.101.4,10916,80,17,deny,3,3904,8367,SMB,3291160516,4,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:03:28,FG60D-FW01,192.168.1.235,203.0.113.7,17611,443,17,deny,44,2775,7678,SMB,1747478152,2,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:15:58,FG60D-FW01,192.168.1.49,198.51.100.23,26258,21,6,deny,24,471,270,SMB,1177476274,5,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:02:22,FG60D-FW01,192.168.1.234,104.16.249.249,53423,3389,6,accept,31,3906,6530,HTTPS,9223800361,5,traffic,forward,notice,HTTPS connection established
2025-08-05,13:58:45,FG60D-FW01,192.168.1.57,10.0.0.255,61895,443,17,accept,50,4452,5065,DHCP,6575472854,0,traffic,forward,notice,DHCP request processed
2025-08-05,14:48:46,FG60D-FW01,192.168.1.192,104.16.249.249,42974,21,6,accept,0,3424,1488,HTTPS,2119537035,2,traffic,forward,notice,HTTPS connection established
2025-08-05,14:20:14,FG60D-FW01,192.168.1.105,10.0.0.255,53631,443,17,accept,31,4415,1654,DHCP,1233354732,1,traffic,forward,notice,DHCP request processed
2025-08-05,15:25:50,FG60D-FW01,192.168.1.239,104.16.249.249,60956,80,17,accept,11,898,110,HTTPS,2945397603,5,traffic,forward,notice,HTTPS connection established
2025-08-05,14:44:07,FG60D-FW01,192.168.1.116,104.16.249.249,29695,22,6,accept,47,3917,7273,HTTPS,1070640506,0,traffic,forward,notice,HTTPS connection established
2025-08-05,14:46:16,FG60D-FW01,192.168.1.228,185.199.110.153,20374,22,6,accept,23,4132,3591,HTTP,1639464502,5,traffic,forward,notice,HTTP session allowed
2025-08-05,15:36:49,FG60D-FW01,192.168.1.136,8.8.8.8,24910,445,6,accept,11,2208,1570,dns,9533672224,2,traffic,forward,notice,DNS query allowed
2025-08-05,14:10:56,FG60D-FW01,192.168.1.243,104.16.249.249,47374,21,6,accept,24,130,813,HTTPS,1987111801,4,traffic,forward,notice,HTTPS connection established
2025-08-05,14:17:27,FG60D-FW01,192.168.1.59,10.0.0.255,65213,80,6,accept,40,2290,8240,DHCP,8770659074,5,traffic,forward,notice,DHCP request processed
2025-08-05,14:11:51,FG60D-FW01,192.168.1.183,185.199.110.153,41777,443,17,accept,25,1626,5449,HTTP,2046090968,3,traffic,forward,notice,HTTP session allowed
2025-08-05,15:02:09,FG60D-FW01,192.168.1.181,10.0.0.255,2205,80,17,accept,58,339,8804,DHCP,2968767127,1,traffic,forward,notice,DHCP request processed
2025-08-05,14:41:18,FG60D-FW01,192.168.1.203,185.199.110.153,28196,443,6,accept,48,2501,8552,HTTP,7192732263,3,traffic,forward,notice,HTTP session allowed
2025-08-05,14:45:14,FG60D-FW01,192.168.1.92,185.199.110.153,61601,80,17,accept,59,4468,5421,HTTP,2992064558,0,traffic,forward,notice,HTTP session allowed
2025-08-05,14:04:31,FG60D-FW01,192.168.1.46,203.0.113.7,53720,22,6,deny,59,2321,6822,HTTPS,2872586369,2,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,13:56:55,FG60D-FW01,192.168.1.130,104.16.249.249,24642,21,6,accept,14,2968,6298,HTTPS,2824692069,5,traffic,forward,notice,HTTPS connection established
2025-08-05,15:43:38,FG60D-FW01,192.168.1.107,8.8.8.8,48927,80,17,accept,57,518,8171,dns,9638690899,5,traffic,forward,notice,DNS query allowed
2025-08-05,14:27:11,FG60D-FW01,192.168.1.54,45.33.32.156,8952,80,17,deny,20,1217,5401,SMB,2734404595,5,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:03:15,FG60D-FW01,192.168.1.223,10.0.0.255,64985,3389,6,accept,53,3887,7914,DHCP,3297637692,2,traffic,forward,notice,DHCP request processed
2025-08-05,14:27:26,FG60D-FW01,192.168.1.78,10.0.0.255,43680,21,17,accept,28,655,7843,DHCP,1398506333,0,traffic,forward,notice,DHCP request processed
2025-08-05,15:22:46,FG60D-FW01,192.168.1.223,185.199.110.153,2110,21,6,accept,25,4515,2115,HTTP,1153571845,3,traffic,forward,notice,HTTP session allowed
2025-08-05,15:11:34,FG60D-FW01,192.168.1.119,10.0.0.255,45889,21,6,accept,23,1636,375,DHCP,3215512690,4,traffic,forward,notice,DHCP request processed
2025-08-05,14:21:14,FG60D-FW01,192.168.1.77,104.16.249.249,50379,80,6,accept,53,4196,2178,HTTPS,2963728205,4,traffic,forward,notice,HTTPS connection established
2025-08-05,15:22:16,FG60D-FW01,192.168.1.208,45.33.32.156,5225,53,17,deny,44,2958,5007,SMB,2883652689,1,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:37:05,FG60D-FW01,192.168.1.98,8.8.8.8,45300,22,17,accept,50,2948,3834,dns,1853918290,4,traffic,forward,notice,DNS query allowed
2025-08-05,13:57:22,FG60D-FW01,192.168.1.42,8.8.8.8,17765,21,17,accept,3,2339,9372,dns,2693146509,5,traffic,forward,notice,DNS query allowed
2025-08-05,15:42:50,FG60D-FW01,192.168.1.230,10.0.0.255,8586,21,6,accept,36,1893,5620,DHCP,3384398510,4,traffic,forward,notice,DHCP request processed
2025-08-05,15:19:25,FG60D-FW01,192.168.1.62,8.8.8.8,31736,21,6,accept,43,2368,907,dns,3162587075,5,traffic,forward,notice,DNS query allowed
2025-08-05,14:03:55,FG60D-FW01,192.168.1.207,45.33.32.156,46230,22,6,deny,49,2559,8444,SMB,1018890925,1,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,13:51:01,FG60D-FW01,192.168.1.118,198.51.100.23,23174,53,17,deny,54,913,3243,dns,8901642654,4,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:08:41,FG60D-FW01,192.168.1.101,185.199.110.153,19464,445,6,accept,27,242,3434,HTTP,2751577002,4,traffic,forward,notice,HTTP session allowed
2025-08-05,15:11:35,FG60D-FW01,192.168.1.1,8.8.8.8,3406,3389,17,accept,21,1380,8,dns,3628423908,2,traffic,forward,notice,DNS query allowed
2025-08-05,15:17:18,FG60D-FW01,192.168.1.84,10.0.0.255,20079,445,6,accept,4,3445,3624,DHCP,1059292367,4,traffic,forward,notice,DHCP request processed
2025-08-05,14:42:07,FG60D-FW01,192.168.1.101,185.199.110.153,16654,443,6,accept,49,4299,9460,HTTP,3322803937,5,traffic,forward,notice,HTTP session allowed
2025-08-05,13:52:42,FG60D-FW01,192.168.1.109,185.199.110.153,62382,22,6,accept,18,2239,4198,HTTP,1624936879,2,traffic,forward,notice,HTTP session allowed
2025-08-05,15:09:43,FG60D-FW01,192.168.1.31,10.0.0.255,44029,21,6,accept,20,4407,3608,DHCP,6899700330,3,traffic,forward,notice,DHCP request processed
2025-08-05,14:44:57,FG60D-FW01,192.168.1.19,185.199.110.153,42186,80,6,accept,19,2256,3548,HTTP,2211902122,0,traffic,forward,notice,HTTP session allowed
2025-08-05,14:33:03,FG60D-FW01,192.168.1.210,10.0.0.255,31376,22,17,accept,52,715,7214,DHCP,9845190236,0,traffic,forward,notice,DHCP request processed
2025-08-05,14:23:31,FG60D-FW01,192.168.1.159,185.199.110.153,59010,53,17,accept,42,939,2509,HTTP,6123784396,4,traffic,forward,notice,HTTP session allowed
2025-08-05,14:54:59,FG60D-FW01,192.168.1.148,10.0.0.255,23433,21,6,accept,56,1157,9362,DHCP,8145075762,1,traffic,forward,notice,DHCP request processed
2025-08-05,14:46:29,FG60D-FW01,192.168.1.20,185.199.110.153,50635,3389,6,accept,27,503,8657,HTTP,6680767320,2,traffic,forward,notice,HTTP session allowed
2025-08-05,14:52:47,FG60D-FW01,192.168.1.177,10.0.0.255,59564,80,17,accept,54,211,2558,DHCP,2329453803,2,traffic,forward,notice,DHCP request processed
2025-08-05,14:38:38,FG60D-FW01,192.168.1.91,10.0.0.255,57116,21,6,accept,6,3038,968,DHCP,4513048918,2,traffic,forward,notice,DHCP request processed
2025-08-05,13:53:33,FG60D-FW01,192.168.1.14,45.33.32.156,42541,3389,17,deny,39,2518,1392,SMB,1252179305,3,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:47:14,FG60D-FW01,192.168.1.33,45.33.32.156,12972,22,6,deny,47,921,8397,SMB,2604992118,1,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:32:44,FG60D-FW01,192.168.1.49,10.0.0.255,40283,443,6,accept,10,759,2423,DHCP,3166738745,0,traffic,forward,notice,DHCP request processed
2025-08-05,15:37:08,FG60D-FW01,192.168.1.235,45.33.32.156,42973,443,17,deny,45,1363,5898,SMB,3237945141,1,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:19:03,FG60D-FW01,192.168.1.30,104.16.249.249,61821,80,17,accept,10,3576,6368,HTTPS,1181607658,2,traffic,forward,notice,HTTPS connection established
2025-08-05,15:03:40,FG60D-FW01,192.168.1.125,8.8.8.8,12481,21,17,accept,25,4618,60,dns,2101206934,5,traffic,forward,notice,DNS query allowed
2025-08-05,14:14:56,FG60D-FW01,192.168.1.114,8.8.8.8,62989,21,6,accept,7,3176,1329,dns,7245990910,1,traffic,forward,notice,DNS query allowed
2025-08-05,15:43:38,FG60D-FW01,192.168.1.46,8.8.8.8,18181,3389,6,accept,30,762,5638,dns,3429292806,4,traffic,forward,notice,DNS query allowed
2025-08-05,14:40:06,FG60D-FW01,192.168.1.173,185.199.110.153,5870,22,17,accept,20,2672,7072,HTTP,4706209103,5,traffic,forward,notice,HTTP session allowed
2025-08-05,15:33:55,FG60D-FW01,192.168.1.134,185.199.110.153,24180,22,6,accept,15,608,4686,HTTP,1101859437,1,traffic,forward,notice,HTTP session allowed
2025-08-05,14:56:01,FG60D-FW01,192.168.1.103,8.8.8.8,60644,53,6,accept,44,3075,7698,dns,6284487563,0,traffic,forward,notice,DNS query allowed
2025-08-05,14:21:55,FG60D-FW01,192.168.1.51,45.33.32.156,23453,445,6,deny,15,3521,3026,SMB,2169677550,3,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:37:41,FG60D-FW01,192.168.1.238,185.199.110.153,10111,3389,17,accept,7,1144,6851,HTTP,7464507079,3,traffic,forward,notice,HTTP session allowed
2025-08-05,14:56:22,FG60D-FW01,192.168.1.125,10.0.0.255,20290,22,17,accept,21,4139,6976,DHCP,5825393234,3,traffic,forward,notice,DHCP request processed
2025-08-05,15:28:45,FG60D-FW01,192.168.1.189,104.16.249.249,65143,21,6,accept,19,4154,842,HTTPS,3366852442,3,traffic,forward,notice,HTTPS connection established
2025-08-05,14:24:39,FG60D-FW01,192.168.1.244,185.199.110.153,22657,80,17,accept,36,1361,4950,HTTP,2916266662,0,traffic,forward,notice,HTTP session allowed
2025-08-05,14:06:14,FG60D-FW01,192.168.1.21,185.199.110.153,38299,21,6,accept,3,4403,228,HTTP,2128999430,0,traffic,forward,notice,HTTP session allowed
2025-08-05,14:14:57,FG60D-FW01,192.168.1.19,10.0.0.255,57300,443,6,accept,28,3025,7318,DHCP,2317293290,3,traffic,forward,notice,DHCP request processed
2025-08-05,15:08:15,FG60D-FW01,192.168.1.243,10.0.0.255,14498,53,6,accept,10,626,3370,DHCP,6836132568,3,traffic,forward,notice,DHCP request processed
2025-08-05,14:35:50,FG60D-FW01,192.168.1.246,10.0.0.255,34106,3389,17,accept,26,102,2723,DHCP,2997703687,0,traffic,forward,notice,DHCP request processed
2025-08-05,13:48:19,FG60D-FW01,192.168.1.213,185.199.110.153,17906,445,6,accept,47,4470,4788,HTTP,1846410617,0,traffic,forward,notice,HTTP session allowed
2025-08-05,15:02:19,FG60D-FW01,192.168.1.200,10.0.0.255,38472,80,17,accept,8,74,2359,DHCP,8440532659,5,traffic,forward,notice,DHCP request processed
2025-08-05,15:06:45,FG60D-FW01,192.168.1.235,45.33.32.156,47438,80,6,deny,3,3420,7217,SMB,2920120166,3,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:23:48,FG60D-FW01,192.168.1.35,185.220.101.4,20934,53,6,deny,3,4953,8887,SMB,2448517034,3,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:42:37,FG60D-FW01,192.168.1.253,10.0.0.255,5701,53,6,accept,60,2586,7539,DHCP,2728109208,1,traffic,forward,notice,DHCP request processed
